source = i18286_H2O_

MJD    Freq    Val
 18603.625    130.708801300542    1.67448    
 18603.625    127.4173417662967    1.28677    
 18603.625    122.8915849066902    2.23072    
 18603.625    119.1886929307094    0.7005    
 18603.625    116.3086658383026    0.95395    
 18603.625    113.8400711876316    1.50781    
 18603.625    110.5486116533349    1.09692    
 18603.625    106.845719677354    1.6973    
 18603.625    104.78855746847    3.37268    
 18603.625    103.5542601431602    2.22652    
 18603.625    101.9085303760633    1.53137    
 18603.625    99.4399357253408    2.22908    
 18603.625    96.5599086328827    3.10023    
 18603.625    94.0913139822116    1.28359    
 18603.625    92.8570166569018    1.99304    
 18603.625    89.565557122708    1.49173    
 18603.625    87.508394913824    1.3468    
 18603.625    83.8055029377402    0.61442    
 18603.625    82.5712056124304    0.47731    
 18603.625    80.5140434035464    0.57419    
 18603.625    79.6911785199723    0.61296    
 18603.625    77.2225838693012    0.81241    
 18603.625    75.5768541022043    0.56606    
 18603.625    73.931124335056    2.7977    
 18603.625    70.6396648008622    1.42994    
 18603.625    68.5825025919782    0.83089    
 18603.625    66.9367728248298    1.02219    
 18603.625    64.4681781742102    3.09733    
 18603.625    61.9995835235391    3.52531    
 18603.625    57.8852591057197    0.95921    
 18603.625    56.2395293386228    0.71763    
 18603.625    52.5366373625905    0.94603    
 18603.625    51.3023400372807    1.21188    
 18603.625    48.4223129448225    0.5395    
 18603.625    45.9537182941515    0.58994    
 18603.625    44.3079885270031    0.5015    
 18603.625    43.0736912016933    1.1707    
 18603.625    41.8393938763835    1.63815    
 18603.625    39.3707992257124    1.42854    
 18603.625    37.3136370168284    5.06567    
 18603.625    34.8450423661574    0.84102    
 18603.625    30.730717948338    1.43264    
 18603.625    27.8506908558798    4.55977    
 18603.625    24.559231321686    0.90622    
 18603.625    22.502069112802    0.31698    
 18603.625    20.0334744620795    0.62934    
 18603.625    18.7991771367697    0.64371    
 18603.625    15.5077176025245    0.32142    
 18603.625    14.2734202772146    0.21924    
 18603.625    12.6276905101177    0.36653    
 18603.625    6.4562038834144    0.42787    
 18603.625    3.5761767909562    0.1658    
 18603.625    2.7533119074335    0.21235    
 18603.625    1.1075821402851    0.26514    
 18603.625    -0.9495800685988    0.4309    
 18603.625    -2.1838773939087    0.20197    
 18603.625    -3.8296071610056    0.36706    
 18603.625    -4.6524720445797    0.38281    
 18603.625    -7.1210666953022    0.25332    
 18603.625    -8.7667964623991    0.20236    
 18603.625    -12.46968843838    0.53423    
 18603.625    -14.9382830890511    1.07427    
 18603.625    -17.4068777397222    0.82231    
 18603.625    -19.8754723904447    0.39979    
 18603.625    -21.1097697157545    0.40521    
 18603.625    -23.9897968082126    0.22424    
 18603.625    -26.0469590170966    0.91684    
 18603.625    -29.7498509930775    2.04571    
 18603.625    -31.8070132019615    1.57336    
 18603.625    -33.8641754108969    2.48552    
 18603.625    -36.332770061568    1.41659    
 18603.625    -37.5670673868778    1.19204    
 18603.625    -41.6813918046458    2.24655    
 18603.625    -43.3271215717427    1.73869    
 18603.625    -46.2071486642523    0.57408    
 18603.625    -48.2643108731362    1.7923    
 18603.625    -51.144337965543    0.36785    
 18603.625    -52.7900677326913    0.30215    
 18603.625    -57.3158245921949    0.30855    
 18603.625    -61.4301490100143    0.26091    
 18603.625    -66.3673383113565    0.7282    
 18603.625    -72.5388249380598    2.73737    
 18603.625    -76.2417169140407    1.65397    
 18603.625    -79.1217440064989    0.23297    
 18603.625    -80.7674737735958    0.22464    
 18603.625    -81.59033865717    0.30079    
 18603.625    -84.0589333077896    1.57622    
 18603.625    -86.5275279585121    0.27188    
 18603.625    -87.7618252838733    0.16339    
 18603.625    -89.8189874927573    0.14754    
 18603.625    -91.8761497016413    0.45808    
 18603.625    -98.8705012118674    0.21641    
 18603.625    -160.9967999203798    0.79834    
 18603.625    -162.6425296874767    0.22467    
 18565.625    251.5787108948608    0.18158    
 18565.625    250.7558172976678    0.20159    
 18565.625    249.5214769017754    0.21861    
 18565.625    248.2871365059345    0.25793    
 18565.625    247.46424290869    0.28242    
 18565.625    245.8184557142526    0.24262    
 18565.625    242.1154345267297    0.59528    
 18565.625    240.8810941308373    0.72664    
 18565.625    239.6467537349964    0.61058    
 18565.625    236.7666261446666    1.22019    
 18565.625    232.6521581585472    2.18412    
 18565.625    228.1262433737799    0.22886    
 18565.625    224.8346689848536    0.27372    
 18565.625    218.2515202070009    1.50462    
 18565.625    217.0171798111599    0.89803    
 18565.625    214.1370522208301    1.17348    
 18565.625    182.0442019288625    0.21776    
 18565.625    170.523691567646    0.76668    
 18565.625    168.8779043731571    1.75968    
 18565.625    166.4092235814238    0.99615    
 18565.625    159.8260748036225    2.64588    
 18565.625    156.5345004146961    26.11613    
 18565.625    152.0085856298774    16.62515    
 18565.625    147.8941176437581    20.87977    
 18565.625    146.2483304492692    21.14726    
 18565.625    141.3109688659568    7.30087    
 18565.625    139.2537348728714    3.93142    
 18565.625    135.5507136852971    1.55683    
 18565.625    132.2591392963708    0.66583    
 18565.625    128.5561181088479    0.55655    
 18565.625    126.9103309144105    1.28668    
 18565.625    123.2073097268362    0.91433    
 18565.625    120.7386289351543    1.52188    
 18565.625    118.6813949420689    0.66371    
 18565.625    117.03560774758    0.50166    
 18565.625    115.3898205531426    0.26793    
 18565.625    113.7440333586537    1.66039    
 18565.625    110.0410121711308    2.90978    
 18565.625    108.3952249766934    1.77392    
 18565.625    106.7494377822045    1.15578    
 18565.625    103.869310191926    1.86425    
 18565.625    99.3433954071588    1.08547    
 18565.625    98.5205018098629    1.01141    
 18565.625    96.4632678168289    3.11897    
 18565.625    94.4060338237435    0.89708    
 18565.625    91.9373530320616    1.13425    
 18565.625    90.7030126362207    1.19474    
 18565.625    88.2343318444873    0.70573    
 18565.625    85.3542042542089    1.13654    
 18565.625    82.0626298652826    0.77156    
 18565.625    79.1825022750042    1.29058    
 18565.625    75.4794810874299    0.38152    
 18565.625    73.4222470943445    0.61394    
 18565.625    72.1879066985036    1.2043    
 18565.625    70.5421195040661    0.94154    
 18565.625    68.8963323096286    0.81732    
 18565.625    66.8390983165432    1.11902    
 18565.625    64.7818643234579    1.74503    
 18565.625    63.5475239275655    1.50289    
 18565.625    61.901736733128    2.25483    
 18565.625    60.2559495386906    1.62976    
 18565.625    57.7872687469572    0.92217    
 18565.625    56.1414815525198    0.32186    
 18565.625    54.9071411566274    0.14841    
 18565.625    53.6728007608379    0.15237    
 18565.625    52.4384603649969    0.77931    
 18565.625    51.2041199691045    0.76149    
 18565.625    48.3239923788261    0.48176    
 18565.625    47.0896519829337    0.18546    
 18565.625    45.4438647884963    0.47335    
 18565.625    42.1522903996214    1.30745    
 18565.625    39.2721628092915    1.94979    
 18565.625    36.8034820175582    4.85775    
 18565.625    31.0432268369499    1.80012    
 18565.625    27.751652448075    1.34344    
 18565.625    24.8715248577452    0.3394    
 18565.625    22.4028440660119    0.42101    
 18565.625    21.1685036702223    0.20915    
 18565.625    19.93416327433    0.73842    
 18565.625    14.9968016909662    0.28822    
 18565.625    13.3510144965287    0.34872    
 18565.625    11.7052273020398    0.30524    
 18565.625    10.4708869061989    0.1815    
 18565.625    5.9449721214316    0.19453    
 18565.625    1.0076105380678    0.41392    
 18565.625    -4.3411978439954    0.27185    
 18565.625    -11.3357934204446    0.41471    
 18565.625    -14.627367809371    1.05474    
 18565.625    -17.5074953997008    1.17299    
 18565.625    -20.3876229899792    0.25753    
 18565.625    -22.0334101844167    0.14171    
 18565.625    -27.7936653650763    1.24621    
 18565.625    -29.4394525595138    0.96118    
 18565.625    -31.4966865525992    2.50244    
 18565.625    -33.5539205456846    0.82852    
 18565.625    -34.7882609415255    1.14239    
 18565.625    -36.8454949345595    0.52888    
 18565.625    -38.4912821290484    2.23586    
 18565.625    -41.3714097193782    2.39014    
 18565.625    -43.4286437124636    2.23795    
 18565.625    -46.308771302742    0.35148    
 18565.625    -47.9545584972309    0.74646    
 18565.625    -56.594941268169    0.39876    
 18565.625    -58.2407284626065    0.15573    
 18565.625    -66.8811112335446    0.41608    
 18565.625    -70.5841324210674    1.19447    
 18565.625    -72.6413664141528    4.08215    
 18565.625    -74.6986004072382    0.59518    
 18565.625    -76.7558344003236    1.12773    
 18565.625    -82.1046427822839    0.29461    
 18565.625    -85.3962171712102    2.52703    
 18565.625    -87.8648979629436    0.60349    
 18565.625    -90.333578754574    1.78574    
 18565.625    -93.2137063449039    0.40652    
 18565.625    -103.9113231089274    0.14503    
 18565.625    -173.0343852762778    0.17418    
 18565.625    248.6583114629874    0.07813    
 18565.625    245.3663597766506    0.47583    
 18565.625    243.7203839334823    0.37232    
 18565.625    241.251420168704    0.27778    
 18565.625    237.9594684823672    0.21274    
 18565.625    237.1364805608088    0.24303    
 18565.625    236.3134926391989    0.21365    
 18565.625    233.4330349136928    0.10051    
 18565.625    232.1985530313037    0.07353    
 18565.625    191.0491569521458    0.06867    
 18565.625    182.8192777363039    0.08329    
 18565.625    177.8813502067988    0.07196    
 18565.625    176.6468683244611    0.11914    
 18565.625    173.3549166381244    0.1999    
 18565.625    170.8859528733461    0.10776    
 18565.625    169.651470990957    0.11558    
 18565.625    168.4169891086192    0.10546    
 18565.625    167.1825072262301    0.11421    
 18565.625    165.125037422334    0.25678    
 18565.625    163.4790615791656    0.39415    
 18565.625    161.0100978143873    0.28415    
 18565.625    158.1296400888298    0.55242    
 18565.625    153.1917125593247    3.39142    
 18565.625    150.7227487945978    6.30649    
 18565.625    148.6652789906502    5.37743    
 18565.625    144.1388454219244    4.20063    
 18565.625    137.5549420492509    3.99045    
 18565.625    135.4974722453033    3.06346    
 18565.625    131.7940265981873    0.84171    
 18565.625    126.0331111470723    1.07726    
 18565.625    123.1526534215148    0.23081    
 18565.625    121.5066775783464    0.31356    
 18565.625    120.2721956960087    0.29731    
 18565.625    117.3917379704512    0.27959    
 18565.625    114.5112802448937    0.09047    
 18565.625    111.2193285585569    1.39929    
 18565.625    108.7503647938301    0.5347    
 18565.625    106.2814010290518    0.46104    
 18565.625    104.6354251858834    0.34197    
 18565.625    102.5779553819873    0.79383    
 18565.625    98.8745097348713    0.81985    
 18565.625    96.405545970093    0.34163    
 18565.625    92.2906063621978    0.40277    
 18565.625    90.6446305190294    0.28944    
 18565.625    86.9411848719135    0.44091    
 18565.625    85.2952090287451    0.13098    
 18565.625    83.6492331855767    0.2493    
 18565.625    81.5917633815777    0.07317    
 18565.625    80.35728149924    0.07865    
 18565.625    77.8883177344617    0.17951    
 18565.625    75.8308479305141    0.52044    
 18565.625    70.0699324793991    0.38641    
 18565.625    68.8354505970614    0.3298    
 18565.625    67.189474753893    0.26343    
 18565.625    65.9549928715039    0.28651    
 18565.625    64.7205109891147    0.2658    
 18565.625    61.8400532635572    0.89382    
 18565.625    59.7825834596096    0.2959    
 18565.625    58.9595955380511    0.28665    
 18565.625    57.3136196948828    0.17578    
 18565.625    54.8446559301045    0.23768    
 18565.625    50.7297163222093    1.35352    
 18565.625    48.260752557431    0.27201    
 18565.625    44.557306910315    0.14788    
 18565.625    42.0883431455882    0.3133    
 18565.625    37.1504156161345    0.67712    
 18565.625    34.6814518513562    0.54712    
 18565.625    32.2124880866294    0.12227    
 18565.625    30.1550182826304    0.2763    
 18565.625    28.0975484786828    0.28947    
 18565.625    26.0400786747351    0.15121    
 18565.625    24.3941028315668    0.07229    
 18565.625    23.5711149099569    0.1548    
 18565.625    21.10215114523    0.08942    
 18565.625    17.8101994588933    0.13638    
 18565.625    15.341235694115    0.08383    
 18565.625    14.1067538117773    0.07518    
 18565.625    10.4033081646099    0.08901    
 18565.625    9.1688262822722    0.07417    
 18565.625    7.5228504391038    0.23281    
 18565.625    4.6423927135463    0.06781    
 18565.625    2.9964168703779    0.09992    
 18565.625    2.173428948768    0.08125    
 18565.625    -6.0564502670224    0.1021    
 18565.625    -10.9943777965275    0.06935    
 18565.625    -13.0518476005265    0.17506    
 18565.625    -15.1093174044741    0.12215    
 18565.625    -16.3437992868633    0.15876    
 18565.625    -18.8127630515901    0.39527    
 18565.625    -20.8702328555377    0.17409    
 18565.625    -23.3391966202646    0.06998    
 18565.625    -24.9851724634329    0.14061    
 18565.625    -28.2771241497697    0.08127    
 18565.625    -31.1575818753272    1.44029    
 18565.625    -34.0380396008333    1.43379    
 18565.625    -38.1529792087799    0.4372    
 18565.625    -41.0334369343374    0.19023    
 18565.625    -41.8564248558959    0.22649    
 18565.625    -45.9713644638425    0.08685    
 18565.625    -50.0863040717377    0.10162    
 18565.625    -51.3207859541269    0.07036    
 18565.625    -55.4357255620221    0.78299    
 18565.625    -67.3690504249799    0.0905    
 18565.625    -69.0150262681483    0.26088    
 18565.625    -72.306977954485    0.33926    
 18565.625    -78.8908813271585    0.09339    
 18565.625    -82.1828330134953    0.55699    
 18565.625    -86.7092665821697    0.06724    
 18565.625    -145.9643969362311    0.12575    
 18565.625    -149.2563486225164    0.31315    
 18565.625    246.3948171259776    2.04187    
 18565.625    243.5142948674526    0.68074    
 18565.625    242.6912885078225    0.61016    
 18565.625    241.0452757886654    0.49017    
 18565.625    239.3992630695082    0.85466    
 18565.625    235.6957344513532    0.30936    
 18565.625    234.4612249119339    0.48329    
 18565.625    176.0277733811858    0.49232    
 18565.625    169.4437225044543    1.84134    
 18565.625    166.9747034257186    0.47451    
 18565.625    164.9171875267721    1.87857    
 18565.625    163.271174807615    1.44641    
 18565.625    158.333136650092    2.27973    
 18565.625    155.8641175713048    5.42057    
 18565.625    150.9260794137819    14.53312    
 18565.625    143.9305253572611    29.1192    
 18565.625    139.8154935593167    10.31838    
 18565.625    133.2314426826366    2.15963    
 18565.625    131.1739267836387    3.82072    
 18565.625    127.4703981654837    0.58304    
 18565.625    125.4128822665372    1.01258    
 18565.625    122.1208568281714    0.44077    
 18565.625    120.0633409291735    0.87032    
 18565.625    117.1828186706485    0.92616    
 18565.625    115.1253027716506    0.389    
 18565.625    113.8907932322827    0.83901    
 18565.625    111.8332773332849    6.90286    
 18565.625    110.1872646141277    1.56737    
 18565.625    108.5412518949191    3.35488    
 18565.625    106.0722328161833    1.47672    
 18565.625    104.8377232768155    1.12763    
 18565.625    103.6032137373962    1.73093    
 18565.625    102.780207377869    1.68806    
 18565.625    99.076678759714    2.47676    
 18565.625    97.4306660405568    3.84319    
 18565.625    93.7271374224017    0.88426    
 18565.625    91.6696215234038    1.95311    
 18565.625    89.6121056244574    1.75306    
 18565.625    87.1430865456702    1.53943    
 18565.625    85.0855706467237    0.65582    
 18565.625    83.4395579275151    1.73394    
 18565.625    78.5015197699922    0.65162    
 18565.625    76.855507050835    1.88228    
 18565.625    73.5634816124693    0.40631    
 18565.625    70.2714561741035    1.39883    
 18565.625    68.6254434549463    0.87654    
 18565.625    66.5679275559485    0.97408    
 18565.625    65.7449211963699    0.75689    
 18565.625    64.510411657002    0.84348    
 18565.625    61.6298893984255    3.26208    
 18565.625    58.749367139849    0.84913    
 18565.625    57.1033544206919    0.75938    
 18565.625    55.045838521694    0.91932    
 18565.625    50.9308067237496    3.44288    
 18565.625    47.6387812853839    0.98597    
 18565.625    45.9927685662267    0.30622    
 18565.625    44.7582590268588    0.55666    
 18565.625    42.7007431278609    0.4787    
 18565.625    37.3512017906002    2.86715    
 18565.625    36.1166922512323    1.21295    
 18565.625    34.882182711813    1.73038    
 18565.625    31.1786540936579    1.21719    
 18565.625    28.2981318351329    0.77864    
 18565.625    25.8291127563457    1.86223    
 18565.625    24.1831000371885    1.34208    
 18565.625    18.0105523402463    0.39036    
 18565.625    17.1875459806677    0.35929    
 18565.625    10.1919919241469    1.30677    
 18565.625    8.1344760252004    0.88399    
 18565.625    6.0769601262025    0.75562    
 18565.625    -6.2681352676305    0.42633    
 18565.625    -12.8521861443106    0.4428    
 18565.625    -13.6751925039406    0.50732    
 18565.625    -15.3212052230978    0.41337    
 18565.625    -16.5557147624657    0.35152    
 18565.625    -18.6132306614636    0.70347    
 18565.625    -19.8477402008314    0.40924    
 18565.625    -21.4937529199886    0.44206    
 18565.625    -25.1972815380922    0.34877    
 18565.625    -31.3698292350345    6.63615    
 18565.625    -33.4273451339809    2.75315    
 18565.625    -35.4848610329788    0.72056    
 18565.625    -37.130873752136    0.44581    
 18565.625    -38.3653832915553    0.53355    
 18565.625    -39.1883896511339    0.47899    
 18565.625    -40.4228991905017    0.685    
 18565.625    -42.0689119097103    1.07729    
 18565.625    -44.9494341682354    0.63608    
 18565.625    -51.1219818651776    0.31583    
 18565.625    -68.8166185963229    0.2942    
 18565.625    -71.6971408548994    1.03139    
 18565.625    -83.6307330689431    0.41873    
 18565.625    -91.4492934849911    0.36288    
 18565.625    -147.8252291167927    0.34717    
 18565.625    -153.5862736338942    0.58468    
 18565.625    -154.820783173262    0.60476    
 18565.625    254.5008778420971    0.13558    
 18565.625    252.4437266340175    0.43148    
 18565.625    251.620866150796    0.36841    
 18565.625    250.3865754259379    0.36639    
 18565.625    247.9179939762733    1.09942    
 18565.625    241.3351101104495    2.8979    
 18565.625    238.0436681775633    2.61387    
 18565.625    194.8434928081494    0.29076    
 18565.625    183.7348762845815    0.39411    
 18565.625    176.7405621771212    0.55365    
 18565.625    175.5062714522631    0.17506    
 18565.625    173.0376900025985    0.29301    
 18565.625    171.3919690361554    0.78676    
 18565.625    169.7462480697124    0.9019    
 18565.625    166.0433758951382    0.86105    
 18565.625    164.8090851703317    1.18225    
 18565.625    161.9290734790305    1.19066    
 18565.625    156.5804803380648    4.75667    
 18565.625    150.8204569554626    15.90539    
 18565.625    147.1175847809913    13.45598    
 18565.625    142.5918521231957    6.19819    
 18565.625    138.888979948673    27.02325    
 18565.625    135.1861077741504    9.93917    
 18565.625    131.4832355996277    0.78196    
 18565.625    129.4260843915481    0.69841    
 18565.625    128.1917936667415    0.92611    
 18565.625    127.3689331834686    0.91214    
 18565.625    125.3117819754404    1.36042    
 18565.625    122.0203400425543    0.68816    
 18565.625    119.5517585928382    0.24399    
 18565.625    117.4946073847586    0.76196    
 18565.625    116.260316659952    0.52053    
 18565.625    115.026025935094    0.35277    
 18565.625    114.2031654518724    0.33864    
 18565.625    112.5574444853779    0.90802    
 18565.625    109.2660025524918    0.52429    
 18565.625    106.3859908611906    1.95767    
 18565.625    103.505979169941    2.75914    
 18565.625    102.2716884450315    0.95681    
 18565.625    99.3916767537818    3.36401    
 18565.625    97.7459557873387    1.72745    
 18565.625    96.1002348208442    1.60102    
 18565.625    94.8659440960376    1.36619    
 18565.625    93.2202231295945    0.80965    
 18565.625    91.5745021631514    2.61335    
 18565.625    89.9287811966569    0.95724    
 18565.625    88.6944904718503    0.90113    
 18565.625    86.6373392637707    0.84375    
 18565.625    84.9916182973276    0.28276    
 18565.625    82.5230368476116    0.60658    
 18565.625    81.2887461227536    0.2387    
 18565.625    79.6430251563105    0.1646    
 18565.625    77.5858739482309    2.14024    
 18565.625    76.7630134650608    1.64523    
 18565.625    72.6487110489016    1.41608    
 18565.625    70.180129599237    1.66394    
 18565.625    66.0658271830779    1.13879    
 18565.625    64.4201062166348    1.20236    
 18565.625    61.9515247669701    3.37974    
 18565.625    59.8943735588906    1.40432    
 18565.625    58.2486525924475    0.49472    
 18565.625    57.0143618675895    0.76474    
 18565.625    50.4314780017657    3.86304    
 18565.625    48.3743267936861    0.58929    
 18565.625    46.3171755856065    0.25495    
 18565.625    44.2600243775269    0.27583    
 18565.625    42.2028731694988    1.249    
 18565.625    38.9114312366126    0.62165    
 18565.625    37.2657102701695    2.71801    
 18565.625    34.7971288204535    1.45081    
 18565.625    31.0942566459308    1.25092    
 18565.625    28.6256751962662    1.70492    
 18565.625    21.2199308472209    0.16076    
 18565.625    19.5742098807264    0.29789    
 18565.625    16.6941981894767    0.50014    
 18565.625    11.757035290096    0.21942    
 18565.625    10.5227445652894    0.16271    
 18565.625    6.8198723907667    0.62346    
 18565.625    3.1170002161926    0.58921    
 18565.625    1.882709491386    0.13778    
 18565.625    1.0598490081131    0.13891    
 18565.625    -4.7001743744377    0.76474    
 18565.625    -13.3402094483411    0.2336    
 18565.625    -15.8087908980572    0.6759    
 18565.625    -17.0430816228638    0.5699    
 18565.625    -19.5116630725284    0.1948    
 18565.625    -20.7459537973864    0.15478    
 18565.625    -22.3916747638295    0.23788    
 18565.625    -23.6259654886875    0.18711    
 18565.625    -28.9745586296533    2.6673    
 18565.625    -30.2088493545113    2.22219    
 18565.625    -31.4431400793179    1.81017    
 18565.625    -33.911721529034    1.16371    
 18565.625    -35.5574424954771    0.4431    
 18565.625    -36.7917332202837    0.7341    
 18565.625    -38.0260239451417    0.71077    
 18565.625    -40.0831751532213    0.52127    
 18565.625    -41.7288961196643    1.34498    
 18565.625    -43.3746170861074    2.63914    
 18565.625    -45.431768294187    0.86295    
 18565.625    -47.9003497438516    1.38308    
 18565.625    -49.1346404686582    0.8319    
 18565.625    -51.6032219183743    0.1597    
 18565.625    -67.6490013412716    0.19792    
 18565.625    -73.4090247239252    3.79976    
 18565.625    -76.2890364151749    0.35017    
 18565.625    -77.934757381618    0.28799    
 18565.625    -79.169048106476    0.29639    
 18565.625    -81.2261993145556    0.31149    
 18565.625    -82.8719202809987    0.13441    
 18565.625    -84.9290714890783    1.00733    
 18565.625    -96.4491182542827    0.14059    
 18565.625    -99.3291299455324    0.46385    
 18565.625    -107.1463045362142    0.16767    
 18565.625    -148.2893286975485    0.76476    
 18565.625    -153.6379218385657    0.23964    
 18565.625    336.5668805462732    0.26003    
 18565.625    246.4617956709382    1.96327    
 18565.625    242.7588469773925    0.84061    
 18565.625    241.9359694900008    0.84283    
 18565.625    240.7016532587846    0.80972    
 18565.625    239.8787757713929    0.78901    
 18565.625    233.2957558717961    5.10632    
 18565.625    226.3012972284778    0.44796    
 18565.625    219.7182773289839    0.34443    
 18565.625    217.661083610376    0.90301    
 18565.625    215.6038898917681    0.53715    
 18565.625    214.7810124042735    0.43107    
 18565.625    210.2551862233361    0.24231    
 18565.625    182.6887903939387    0.25859    
 18565.625    180.6315966753308    0.82464    
 18565.625    171.5799443134046    0.60385    
 18565.625    169.9341893385183    1.31332    
 18565.625    167.0541181324158    0.92139    
 18565.625    162.5282919514783    1.74666    
 18565.625    160.882536976592    3.47798    
 18565.625    158.8253432579841    3.04905    
 18565.625    156.3567107956032    9.48106    
 18565.625    152.2423233583874    28.5637    
 18565.625    147.71649717745    30.11936    
 18565.625    136.1962123531943    3.62414    
 18565.625    134.5504573783593    2.78514    
 18565.625    131.2589474285353    1.3851    
 18565.625    127.144559991268    0.98867    
 18565.625    125.9102437601547    0.84997    
 18565.625    124.67592752899    0.73985    
 18565.625    123.0301725540522    1.86847    
 18565.625    120.1501013480525    0.98552    
 18565.625    118.0929076294446    1.82077    
 18565.625    114.8013976796205    0.86318    
 18565.625    113.5670814484558    1.80219    
 18565.625    111.5098877298479    1.86546    
 18565.625    110.6870102424047    1.48848    
 18565.625    108.2183777800752    1.73463    
 18565.625    106.5726228051375    1.63582    
 18565.625    103.6925515991379    2.07686    
 18565.625    102.4582353679217    1.06801    
 18565.625    99.9896029056436    1.91168    
 18565.625    96.6980929558195    2.4631    
 18565.625    93.8180217497684    1.80192    
 18565.625    90.9379505437174    1.35724    
 18565.625    89.2921955688311    1.51758    
 18565.625    85.5892468753368    1.10028    
 18565.625    84.3549306441206    2.20969    
 18565.625    81.8862981817911    0.88391    
 18565.625    79.4176657194102    1.096    
 18565.625    76.5375945134106    0.41077    
 18565.625    75.714717025916    0.52569    
 18565.625    73.2460845635865    1.10801    
 18565.625    72.0117683324218    2.15916    
 18565.625    68.3088196389275    0.75148    
 18565.625    67.0745034077628    0.83692    
 18565.625    64.6058709454333    2.91798    
 18565.625    62.1372384831038    3.49354    
 18565.625    60.4914835082175    1.92302    
 18565.625    58.022851045888    1.25385    
 18565.625    55.9656573272801    0.94588    
 18565.625    53.9084636086722    0.33888    
 18565.625    52.674147377456    0.91071    
 18565.625    51.4398311462912    1.35471    
 18565.625    48.5597599402402    0.60665    
 18565.625    46.5025662216322    0.54219    
 18565.625    45.2682499904675    0.51955    
 18565.625    41.9767400406948    1.87803    
 18565.625    38.2737913471492    2.29046    
 18565.625    37.4509138597574    4.4864    
 18565.625    35.3937201411495    0.92102    
 18565.625    30.8678939601607    1.82176    
 18565.625    27.576384010388    4.4794    
 18565.625    24.696312804337    0.90997    
 18565.625    23.0505578294506    0.66753    
 18565.625    20.9933641108427    1.57066    
 18565.625    18.5247316484618    0.41727    
 18565.625    13.9989054675244    0.29417    
 18565.625    12.7645892363597    0.37039    
 18565.625    11.5302730051949    0.60419    
 18565.625    9.4730792865356    0.26725    
 18565.625    6.1815693368144    0.51816    
 18565.625    4.124375618155    3.35144    
 18565.625    1.2443044121039    0.32056    
 18565.625    -1.2243280501741    0.26975    
 18565.625    -2.4586442813903    0.27653    
 18565.625    -4.5158379999982    0.45747    
 18565.625    -6.5730317186061    0.35801    
 18565.625    -9.4531029247086    0.2556    
 18565.625    -11.9217353869867    0.27843    
 18565.625    -14.8018065930892    1.33616    
 18565.625    -17.6818777991402    1.44592    
 18565.625    -19.7390715177996    0.52555    
 18565.625    -21.3848264926345    0.52519    
 18565.625    -22.6191427237992    0.30628    
 18565.625    -24.6763364424071    0.31148    
 18565.625    -26.3220914172935    1.4835    
 18565.625    -27.9678463922312    1.76858    
 18565.625    -29.6136013671176    1.69568    
 18565.625    -31.6707950857255    1.99757    
 18565.625    -33.7279888043334    2.03634    
 18565.625    -35.7851825229413    1.63299    
 18565.625    -37.8423762415492    0.94927    
 18565.625    -41.5453249350434    3.60767    
 18565.625    -43.6025186536513    4.32434    
 18565.625    -45.6597123723107    0.58756    
 18565.625    -48.1283448346402    1.81894    
 18565.625    -50.5969772969697    0.24138    
 18565.625    -52.242732271856    0.26078    
 18565.625    -56.7685584528448    0.67062    
 18565.625    -65.8202108147196    0.47562    
 18565.625    -67.0545270458844    0.70697    
 18565.625    -69.9345982519354    0.83758    
 18565.625    -72.4032307142649    1.98163    
 18565.625    -74.0489856891513    1.23067    
 18565.625    -76.9290568952538    1.75905    
 18565.625    -79.3976893575832    0.29394    
 18565.625    -82.2777605636343    0.2837    
 18565.625    -84.7463930259638    0.8452    
 18565.625    -86.3921480008501    0.27283    
 18565.625    -87.2150254882933    0.29944    
 18565.625    -88.0379029757879    0.2813    
 18565.625    -89.2722192069012    0.24621    
 18565.625    -90.9179741817875    0.66874    
 18565.625    -93.79804538789    0.30703    
 18565.625    -139.4677459411399    0.795    
 18565.625    -141.5249396597478    0.36104    
 18565.625    -145.2278883532421    1.04899    
 18565.625    -161.2739993584352    1.13731    
 18565.625    253.2292228959094    0.18221    
 18565.625    251.9949371958524    0.21039    
 18565.625    248.2920800954756    0.85282    
 18565.625    246.2349372619272    0.95349    
 18565.625    242.1206515948304    2.39884    
 18565.625    239.2406516278935    1.1468    
 18565.625    236.7720802276252    1.3834    
 18565.625    234.3035088273568    0.97883    
 18565.625    232.2463659938085    0.58862    
 18565.625    231.0120802937514    0.60924    
 18565.625    228.954937460203    0.29914    
 18565.625    183.6977951223442    1.04004    
 18565.625    173.0006523879338    0.18957    
 18565.625    172.1777952545453    0.23584    
 18565.625    169.297795287557    1.60581    
 18565.625    167.65208102078    0.55779    
 18565.625    161.8920810868034    1.64236    
 18565.625    157.777795419758    10.61702    
 18565.625    152.8406526192727    26.47268    
 18565.625    149.5492240855645    51.71661    
 18565.625    146.669224118679    26.87464    
 18565.625    142.9663670183022    11.44147    
 18565.625    139.263509917874    3.83183    
 18565.625    135.5606528175486    13.41552    
 18565.625    131.0349385837318    0.68506    
 18565.625    128.1549386167949    0.21429    
 18565.625    126.9206529166865    0.58497    
 18565.625    125.2749386498581    1.69686    
 18565.625    123.2177958163097    0.68685    
 18565.625    117.8692244491044    0.4695    
 18565.625    116.2235101823274    0.61841    
